Georegion,County Id,Atoll Site Id,Tx Id,Serialno,Neid,Subname,Sector,Ret Tilt,Technology,Fband,Atoll Antenna
KZN,KZN_SU,KZN_63801,KZN_E1_63801_1,XKL3195472_Y3,LTE_COMMERCIAL_RD_WEST_DN_KZN,80010891_Y3,SECTOR 1 - 1800/2100,10,LTE,LTE 2100,068_16_XTB_2100_10_KATH_80010891
KZN,KZN_SU,KZN_63801,KZN_E1_63801_2,XKL3195600_Y1,LTE_COMMERCIAL_RD_WEST_DN_KZN,80010891_Y1,SECTOR 2 - 1800/2100,8,LTE,LTE 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_SU,KZN_63801,KZN_E1_63801_3,XKL3570217_Y1,LTE_COMMERCIAL_RD_WEST_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,6,LTE,LTE 2100,068_16_XTB_2100_6_KATH_80010891
KZN,KZN_SU,KZN_63801,KZN_E3_63801_1,XKL3195472_Y1,LTE_COMMERCIAL_RD_WEST_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,10,LTE,LTE 1800,068_16_XTB_1800_10_KATH_80010891
KZN,KZN_SU,KZN_63801,KZN_E3_63801_1,XKL3195472_Y3,LTE_COMMERCIAL_RD_WEST_DN_KZN,80010891_Y3,SECTOR 1 - 1800/2100,10,LTE,LTE 1800,068_16_XTB_1800_10_KATH_80010891
KZN,KZN_SU,KZN_63801,KZN_E8_63801_1,XKL3195472_R1,LTE_COMMERCIAL_RD_WEST_DN_KZN,80010891_R1,SECTOR 1 - 900,10,LTE,LTE 900,068_16_XTB_900_10_KATH_80010891
KZN,KZN_SU,KZN_63801,KZN_E8_63801_2,XKL3195600_R1,LTE_COMMERCIAL_RD_WEST_DN_KZN,80010891_R1,SECTOR 2 - 900,7,LTE,LTE 900,068_16_XTB_900_7_KATH_80010891
KZN,KZN_SU,KZN_63801,KZN_E8_63801_3,XKL3570217_R1,LTE_COMMERCIAL_RD_WEST_DN_KZN,80010891_R1,SECTOR 3 - 900,6,LTE,LTE 900,068_16_XTB_900_6_KATH_80010891
KZN,KZN_SU,KZN_63801,KZN_P_63801_1,XKL3195472_R1,LTE_COMMERCIAL_RD_WEST_DN_KZN,80010891_R1,SECTOR 1 - 900,10,GSM,GSM 900,068_16_XTB_900_10_KATH_80010891
KZN,KZN_SU,KZN_63801,KZN_P_63801_2,XKL3195600_R1,LTE_COMMERCIAL_RD_WEST_DN_KZN,80010891_R1,SECTOR 2 - 900,7,GSM,GSM 900,068_16_XTB_900_7_KATH_80010891
KZN,KZN_SU,KZN_63801,KZN_P_63801_3,XKL3570217_R1,LTE_COMMERCIAL_RD_WEST_DN_KZN,80010891_R1,SECTOR 3 - 900,6,GSM,GSM 900,068_16_XTB_900_6_KATH_80010891
KZN,KZN_SU,KZN_63801,KZN_R3_63801_1,XKL3195472_Y1,LTE_COMMERCIAL_RD_WEST_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,10,LTE,LTE 1800,068_16_XTB_1800_10_KATH_80010891
KZN,KZN_SU,KZN_63801,KZN_R3_63801_2,XKL3195600_Y3,LTE_COMMERCIAL_RD_WEST_DN_KZN,80010891_Y3,SECTOR 2 - 1800/2100,8,LTE,LTE 1800,068_16_XTB_1800_8_KATH_80010891
KZN,KZN_SU,KZN_63801,KZN_R3_63801_3,XKL3570217_Y3,LTE_COMMERCIAL_RD_WEST_DN_KZN,80010891_Y3,SECTOR 3 - 1800/2100,6,LTE,LTE 1800,068_16_XTB_1800_6_KATH_80010891
KZN,KZN_SU,KZN_63801,KZN_U_63801_1,XKL3195472_Y1,LTE_COMMERCIAL_RD_WEST_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,10,UMTS,UMTS 2100,068_16_XTB_2100_10_KATH_80010891
KZN,KZN_SU,KZN_63801,KZN_U_63801_2,XKL3195600_Y1,LTE_COMMERCIAL_RD_WEST_DN_KZN,80010891_Y1,SECTOR 2 - 1800/2100,8,UMTS,UMTS 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_SU,KZN_63801,KZN_U_63801_3,XKL3570217_Y1,LTE_COMMERCIAL_RD_WEST_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,6,UMTS,UMTS 2100,068_16_XTB_2100_6_KATH_80010891
KZN,KZN_SU,KZN_63821,KZN_E1_63821_1,XKK4646357_Y1,LTE_OXFORD_STR_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,7,LTE,LTE 2100,068_16_XTB_2100_7_KATH_80010891
KZN,KZN_SU,KZN_63821,KZN_E1_63821_2,XKK4646678_Y1,LTE_OXFORD_STR_DN_KZN,80010891_Y1,SECTOR 2 - 1800/2100,5,LTE,LTE 2100,068_16_XTB_2100_5_KATH_80010891
KZN,KZN_SU,KZN_63821,KZN_E1_63821_2,XKK4646678_Y3,LTE_OXFORD_STR_DN_KZN,80010891_Y3,SECTOR 2 - 1800/2100,5,LTE,LTE 2100,068_16_XTB_2100_5_KATH_80010891
KZN,KZN_SU,KZN_63821,KZN_E1_63821_3,XKK4646732_Y1,LTE_OXFORD_STR_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,8,LTE,LTE 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_SU,KZN_63821,KZN_E1_63821_3,XKK4646732_Y3,LTE_OXFORD_STR_DN_KZN,80010891_Y3,SECTOR 3 - 1800/2100,8,LTE,LTE 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_SU,KZN_63821,KZN_E8_63821_1,XKK4646357_R1,LTE_OXFORD_STR_DN_KZN,80010891_R1,SECTOR 1 - 900,8,LTE,LTE 900,068_16_XTB_900_8_KATH_80010891
KZN,KZN_SU,KZN_63821,KZN_E8_63821_2,XKK4646678_R1,LTE_OXFORD_STR_DN_KZN,80010891_R1,SECTOR 2 - 900,6,LTE,LTE 900,068_16_XTB_900_6_KATH_80010891
KZN,KZN_SU,KZN_63821,KZN_E8_63821_3,XKK4646732_R1,LTE_OXFORD_STR_DN_KZN,80010891_R1,SECTOR 3 - 900,6,LTE,LTE 900,068_16_XTB_900_6_KATH_80010891
KZN,KZN_SU,KZN_63821,KZN_R3_63821_1,XKK4646357_Y3,LTE_OXFORD_STR_DN_KZN,80010891_Y3,SECTOR 1 - 1800/2100,7,LTE,LTE 1800,068_16_XTB_1800_7_KATH_80010891
KZN,KZN_SU,KZN_63821,KZN_R3_63821_2,XKK4646678_Y1,LTE_OXFORD_STR_DN_KZN,80010891_Y1,SECTOR 2 - 1800/2100,5,LTE,LTE 1800,068_16_XTB_1800_5_KATH_80010891
KZN,KZN_SU,KZN_63821,KZN_R3_63821_3,XKK4646732_Y1,LTE_OXFORD_STR_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,8,LTE,LTE 1800,068_16_XTB_1800_8_KATH_80010891
KZN,KZN_SU,KZN_63821,KZN_U_63821_3,XKK4646732_Y1,LTE_OXFORD_STR_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,8,UMTS,UMTS 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_SU,KZN_63841,KZN_E1_63841_1,XKL2058806_Y1,LTE_DEVONSHIRE_RD_TRANSNET_KZN,80010891_Y1,SECTOR 1 - 1800/2100,8,LTE,LTE 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_SU,KZN_63841,KZN_E1_63841_2,XKK4646663_Y3,LTE_DEVONSHIRE_RD_TRANSNET_KZN,80010891_Y3,SECTOR 2 - 1800/2100,2,LTE,LTE 2100,068_16_XTB_2100_2_KATH_80010891
KZN,KZN_SU,KZN_63841,KZN_E1_63841_3,XKL2177795_Y3,LTE_DEVONSHIRE_RD_TRANSNET_KZN,80010891_Y3,SECTOR 3 - 1800/2100,8,LTE,LTE 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_SU,KZN_63841,KZN_E8_63841_1,XKL2058806_R1,LTE_DEVONSHIRE_RD_TRANSNET_KZN,80010891_R1,SECTOR 1 - 900,6,LTE,LTE 900,068_16_XTB_900_6_KATH_80010891
KZN,KZN_SU,KZN_63841,KZN_E8_63841_2,XKK4646663_R1,LTE_DEVONSHIRE_RD_TRANSNET_KZN,80010891_R1,SECTOR 2 - 900,2,LTE,LTE 900,068_16_XTB_900_2_KATH_80010891
KZN,KZN_SU,KZN_63841,KZN_E8_63841_3,XKL2177795_R1,LTE_DEVONSHIRE_RD_TRANSNET_KZN,80010891_R1,SECTOR 3 - 900,6,LTE,LTE 900,068_16_XTB_900_6_KATH_80010891
KZN,KZN_SU,KZN_63841,KZN_P_63841_1,XKL2058806_R1,LTE_DEVONSHIRE_RD_TRANSNET_KZN,80010891_R1,SECTOR 1 - 900,6,GSM,GSM 900,068_16_XTB_900_6_KATH_80010891
KZN,KZN_SU,KZN_63841,KZN_P_63841_2,XKK4646663_R1,LTE_DEVONSHIRE_RD_TRANSNET_KZN,80010891_R1,SECTOR 2 - 900,2,GSM,GSM 900,068_16_XTB_900_2_KATH_80010891
KZN,KZN_SU,KZN_63841,KZN_P_63841_3,XKL2177795_R1,LTE_DEVONSHIRE_RD_TRANSNET_KZN,80010891_R1,SECTOR 3 - 900,6,GSM,GSM 900,068_16_XTB_900_6_KATH_80010891
KZN,KZN_SU,KZN_63841,KZN_U_63841_1,XKL2058806_Y1,LTE_DEVONSHIRE_RD_TRANSNET_KZN,80010891_Y1,SECTOR 1 - 1800/2100,8,UMTS,UMTS 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_SU,KZN_63841,KZN_U_63841_2,XKK4646663_Y1,LTE_DEVONSHIRE_RD_TRANSNET_KZN,80010891_Y1,SECTOR 2 - 1800/2100,2,UMTS,UMTS 2100,068_16_XTB_2100_2_KATH_80010891
KZN,KZN_SU,KZN_63841,KZN_U_63841_3,XKL2177795_Y1,LTE_DEVONSHIRE_RD_TRANSNET_KZN,80010891_Y1,SECTOR 3 - 1800/2100,8,UMTS,UMTS 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_SU,KZN_63861,KZN_E1_63861_1,XKL3080871_Y3,LTE_WITPOORT_CENTRAL_MT_CEN_NEW,80010891_Y3,1,2,LTE,LTE 2100,065_16_XTB_2100_2_KATH_800372991
KZN,KZN_SU,KZN_63861,KZN_E26_63861_1,XKL3080871_R1,LTE_WITPOORT_CENTRAL_MT_CEN_NEW,80010891_R1,1,3,LTE,LTE 800,065_16_XTB_0900_3_KATH_800372991
KZN,KZN_SU,KZN_63861,KZN_E8_63861_1,XKL3080871_R1,LTE_WITPOORT_CENTRAL_MT_CEN_NEW,80010891_R1,1,3,LTE,LTE 900,065_16_XTB_0900_3_KATH_800372991
KZN,KZN_SU,KZN_63861,KZN_P_63861_1,XKL3080871_R1,LTE_WITPOORT_CENTRAL_MT_CEN_NEW,80010891_R1,1,3,GSM,GSM 900,065_16_XTB_0900_3_KATH_800372991
KZN,KZN_SU,KZN_63861,KZN_R3_63861_1,XKL3080871_Y1,LTE_WITPOORT_CENTRAL_MT_CEN_NEW,80010891_Y1,1,2,LTE,LTE 1800,065_16_XTB_1800_2_KATH_800372991
KZN,KZN_ZC,KZN_12621,KZN_E3_12621_1,XKL1954567_Y1,LTE_MANDIGE_MOB_KZN,80010891_Y1,SECTOR 1  - 1800,4,LTE,LTE 1800,068_16_XTB_1800_4_KATH_80010891
KZN,KZN_ZC,KZN_12621,KZN_E3_12621_2,XKL2177817_Y1,LTE_MANDIGE_MOB_KZN,80010891_Y1,SECTOR 2 - 1800,4,LTE,LTE 1800,068_16_XTB_1800_4_KATH_80010891
KZN,KZN_ZC,KZN_12621,KZN_E3_12621_3,XKL2399432_Y1,LTE_MANDIGE_MOB_KZN,80010891_Y1,SECTOR 3 - 1800,4,LTE,LTE 1800,068_16_XTB_1800_4_KATH_80010891
KZN,KZN_ZC,KZN_12621,KZN_E8_12621_1,XKL1954567_R1,LTE_MANDIGE_MOB_KZN,80010891_R1,SECTOR 1 - 900,4,LTE,LTE 900,068_16_XTB_900_4_KATH_80010891
KZN,KZN_ZC,KZN_12621,KZN_E8_12621_2,XKL2177817_R1,LTE_MANDIGE_MOB_KZN,80010891_R1,SECTOR 2 - 900,4,LTE,LTE 900,068_16_XTB_900_4_KATH_80010891
KZN,KZN_ZC,KZN_12621,KZN_E8_12621_3,XKL2399432_R1,LTE_MANDIGE_MOB_KZN,80010891_R1,SECTOR 3 - 900,4,LTE,LTE 900,068_16_XTB_900_4_KATH_80010891
KZN,KZN_ZC,KZN_12621,KZN_R3_12621_1,XKL1954567_Y1,LTE_MANDIGE_MOB_KZN,80010891_Y1,SECTOR 1  - 1800,4,LTE,LTE 1800,068_16_XTB_1800_4_KATH_80010891
KZN,KZN_ZC,KZN_12621,KZN_R3_12621_2,XKL2177817_Y1,LTE_MANDIGE_MOB_KZN,80010891_Y1,SECTOR 2 - 1800,4,LTE,LTE 1800,068_16_XTB_1800_4_KATH_80010891
KZN,KZN_ZC,KZN_13521,KZN_E1_13521_1,T0L3372099_Y2,LTE_THULANI_FARM_MTN_DN_KZN,80010864_Y2,SECTOR 1 - 1800/2100,7,LTE,LTE 2100,065_14_XTB_2100_7_KATH_80010864
KZN,KZN_ZC,KZN_13521,KZN_E1_13521_2,T0L3372134_Y2,LTE_THULANI_FARM_MTN_DN_KZN,80010864_Y2,SECTOR 2 - 1800/2100,7,LTE,LTE 2100,065_14_XTB_2100_7_KATH_80010864
KZN,KZN_ZC,KZN_13521,KZN_E1_13521_3,T0L3372091_Y2,LTE_THULANI_FARM_MTN_DN_KZN,80010864_Y2,SECTOR 3 - 1800/2100,4,LTE,LTE 2100,065_14_XTB_2100_4_KATH_80010864
KZN,KZN_ZC,KZN_13521,KZN_E3_13521_1,T0L3372099_Y1,LTE_THULANI_FARM_MTN_DN_KZN,80010864_Y1,SECTOR 1 - 1800/2100,7,LTE,LTE 1800,065_14_XTB_1800_7_KATH_80010864
KZN,KZN_ZC,KZN_13521,KZN_E3_13521_2,T0L3372134_Y1,LTE_THULANI_FARM_MTN_DN_KZN,80010864_Y1,SECTOR 2 - 1800/2100,7,LTE,LTE 1800,065_14_XTB_1800_7_KATH_80010864
KZN,KZN_ZC,KZN_13521,KZN_E3_13521_3,T0L3372091_Y1,LTE_THULANI_FARM_MTN_DN_KZN,80010864_Y1,SECTOR 3 - 1800/2100,4,LTE,LTE 1800,065_14_XTB_1800_4_KATH_80010864
KZN,KZN_ZC,KZN_13521,KZN_R3_13521_3,T0L3372091_Y1,LTE_THULANI_FARM_MTN_DN_KZN,80010864_Y1,SECTOR 3 - 1800/2100,4,LTE,LTE 1800,065_14_XTB_1800_4_KATH_80010864
KZN,KZN_ZC,KZN_13521,KZN_U_13521_1,T0L3372099_Y1,LTE_THULANI_FARM_MTN_DN_KZN,80010864_Y1,SECTOR 1 - 1800/2100,7,UMTS,UMTS 2100,065_14_XTB_2100_7_KATH_80010864
KZN,KZN_ZC,KZN_13521,KZN_U_13521_2,T0L3372134_Y1,LTE_THULANI_FARM_MTN_DN_KZN,80010864_Y1,SECTOR 2 - 1800/2100,7,UMTS,UMTS 2100,065_14_XTB_2100_7_KATH_80010864
KZN,KZN_ZC,KZN_13521,KZN_U_13521_3,T0L3372091_Y1,LTE_THULANI_FARM_MTN_DN_KZN,80010864_Y1,SECTOR 3 - 1800/2100,4,UMTS,UMTS 2100,065_14_XTB_2100_4_KATH_80010864
KZN,KZN_ZC,KZN_14641,KZN_E1_14641_1,XKL1616005_Y3,LTE_VELD_EN_VLEI_CHURCH_ATLAS_DN_KZN,80010891_Y3,SECTOR 1 - 1800/2100,6,LTE,LTE 2100,068_16_XTB_2100_6_KATH_80010891
KZN,KZN_ZC,KZN_14641,KZN_E1_14641_2,XKL3080819_Y3,LTE_VELD_EN_VLEI_CHURCH_ATLAS_DN_KZN,80010891_Y3,SECTOR 2 - 1800/2100,8,LTE,LTE 2100,068_16_XTB_2100_7_KATH_80010891
KZN,KZN_ZC,KZN_14641,KZN_E1_14641_3,I0K1787677_Y3,LTE_VELD_EN_VLEI_CHURCH_ATLAS_DN_KZN,80010891_Y3,SECTOR 3 - 1800/2100,7,LTE,LTE 2100,068_16_XTB_2100_7_KATH_80010891
KZN,KZN_ZC,KZN_14641,KZN_E3_14641_1,XKL1616005_Y1,LTE_VELD_EN_VLEI_CHURCH_ATLAS_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,6,LTE,LTE 1800,068_16_XTB_1800_6_KATH_80010891
KZN,KZN_ZC,KZN_14641,KZN_E3_14641_2,XKL3080819_Y1,LTE_VELD_EN_VLEI_CHURCH_ATLAS_DN_KZN,80010891_Y1,SECTOR 2 - 1800/2100,8,LTE,LTE 1800,068_16_XTB_1800_7_KATH_80010891
KZN,KZN_ZC,KZN_14641,KZN_E3_14641_3,I0K1787677_Y1,LTE_VELD_EN_VLEI_CHURCH_ATLAS_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,7,LTE,LTE 1800,068_16_XTB_1800_7_KATH_80010891
KZN,KZN_ZC,KZN_14641,KZN_E8_14641_1,XKL1616005_R1,LTE_VELD_EN_VLEI_CHURCH_ATLAS_DN_KZN,80010891_R1,SECTOR 1 - 900,6,LTE,LTE 900,068_16_XTB_900_6_KATH_80010891
KZN,KZN_ZC,KZN_14641,KZN_E8_14641_2,XKL3080819_R1,LTE_VELD_EN_VLEI_CHURCH_ATLAS_DN_KZN,80010891_R1,SECTOR 2 - 900,8,LTE,LTE 900,068_16_XTB_900_7_KATH_80010891
KZN,KZN_ZC,KZN_14641,KZN_E8_14641_3,I0K1787677_R1,LTE_VELD_EN_VLEI_CHURCH_ATLAS_DN_KZN,80010891_R1,SECTOR 3 - 900,7,LTE,LTE 900,068_16_XTB_900_7_KATH_80010891
KZN,KZN_ZC,KZN_14641,KZN_P_14641_1,XKL1616005_R1,LTE_VELD_EN_VLEI_CHURCH_ATLAS_DN_KZN,80010891_R1,SECTOR 1 - 900,6,GSM,GSM 900,068_16_XTB_900_6_KATH_80010891
KZN,KZN_ZC,KZN_14641,KZN_P_14641_2,XKL3080819_R1,LTE_VELD_EN_VLEI_CHURCH_ATLAS_DN_KZN,80010891_R1,SECTOR 2 - 900,8,GSM,GSM 900,068_16_XTB_900_7_KATH_80010891
KZN,KZN_ZC,KZN_14641,KZN_P_14641_3,I0K1787677_R1,LTE_VELD_EN_VLEI_CHURCH_ATLAS_DN_KZN,80010891_R1,SECTOR 3 - 900,7,GSM,GSM 900,068_16_XTB_900_7_KATH_80010891
KZN,KZN_ZC,KZN_15461,KZN_E1_15461_1,XKL3340429_Y3,LTE_BELIVISTA_DN_KZN,80010891_Y3,SECTOR 1 - 1800/2100,7,LTE,LTE 2100,068_16_XTB_2100_7_KATH_80010891
KZN,KZN_ZC,KZN_15461,KZN_E1_15461_3,XKL2747464_Y3,LTE_BELIVISTA_DN_KZN,80010891_Y3,SECTOR 3 - 1800/2100,2,LTE,LTE 2100,068_16_XTB_2100_2_KATH_80010891
KZN,KZN_ZC,KZN_15461,KZN_E3_15461_1,XKL3340429_Y1,LTE_BELIVISTA_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,7,LTE,LTE 1800,068_16_XTB_1800_7_KATH_80010891
KZN,KZN_ZC,KZN_15461,KZN_E8_15461_1,XKL3340429_R1,LTE_BELIVISTA_DN_KZN,80010891_R1,SECTOR 1 - 900,8,LTE,LTE 900,068_16_XTB_900_8_KATH_80010891
KZN,KZN_ZC,KZN_15461,KZN_P_15461_1,XKL3340429_R1,LTE_BELIVISTA_DN_KZN,80010891_R1,SECTOR 1 - 900,8,GSM,GSM 900,068_16_XTB_900_8_KATH_80010891
KZN,KZN_ZC,KZN_15461,KZN_P_15461_2,XKL3687432_R1,LTE_BELIVISTA_DN_KZN,80010891_R1,SECTOR 2 - 900,5,GSM,GSM 900,068_16_XTB_900_5_KATH_80010891
KZN,KZN_ZC,KZN_15461,KZN_P_15461_3,XKL2747464_R1,LTE_BELIVISTA_DN_KZN,80010891_R1,SECTOR 3 - 900,3,GSM,GSM 900,068_16_XTB_900_3_KATH_80010891
KZN,KZN_ZC,KZN_15461,KZN_R3_15461_1,XKL3340429_Y1,LTE_BELIVISTA_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,7,LTE,LTE 1800,068_16_XTB_1800_7_KATH_80010891
KZN,KZN_ZC,KZN_15461,KZN_R3_15461_2,XKL3687432_Y3,LTE_BELIVISTA_DN_KZN,80010891_Y3,SECTOR 2 - 1800/2100,4,LTE,LTE 1800,068_16_XTB_1800_4_KATH_80010891
KZN,KZN_ZC,KZN_15461,KZN_R3_15461_3,XKL2747464_Y1,LTE_BELIVISTA_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,2,LTE,LTE 1800,068_16_XTB_1800_2_KATH_80010891
KZN,KZN_ZC,KZN_15561,KZN_E3_15561_1,XKL2287644_Y1,LTE_MTUBA_TAXI_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,5,LTE,LTE 1800,068_16_XTB_1800_5_KATH_80010891
KZN,KZN_ZC,KZN_15561,KZN_E3_15561_2,XKL2058911_Y3,LTE_MTUBA_TAXI_DN_KZN,80010891_Y3,SECTOR 2 - 1800/2100,5,LTE,LTE 1800,068_16_XTB_1800_5_KATH_80010891
KZN,KZN_ZC,KZN_15561,KZN_E3_15561_3,XKL2178005_Y3,LTE_MTUBA_TAXI_DN_KZN,80010891_Y3,SECTOR 3 - 1800/2100,6,LTE,LTE 1800,068_16_XTB_1800_6_KATH_80010891
KZN,KZN_ZC,KZN_15561,KZN_P_15561_1,XKL2287644_R1,LTE_MTUBA_TAXI_DN_KZN,80010891_R1,SECTOR 1 - 900,5,GSM,GSM 900,068_16_XTB_900_5_KATH_80010891
KZN,KZN_ZC,KZN_15561,KZN_P_15561_2,XKL2058911_R1,LTE_MTUBA_TAXI_DN_KZN,80010891_R1,SECTOR 2 - 900,5,GSM,GSM 900,068_16_XTB_900_5_KATH_80010891
KZN,KZN_ZC,KZN_15561,KZN_P_15561_3,XKL2178005_R1,LTE_MTUBA_TAXI_DN_KZN,80010891_R1,SECTOR 3 - 900,6,GSM,GSM 900,068_16_XTB_900_6_KATH_80010891
KZN,KZN_ZC,KZN_15561,KZN_U_15561_1,XKL2287644_Y3,LTE_MTUBA_TAXI_DN_KZN,80010891_Y3,SECTOR 1 - 1800/2100,5,UMTS,UMTS 2100,068_16_XTB_2100_5_KATH_80010891
KZN,KZN_ZC,KZN_15561,KZN_U_15561_2,XKL2058911_Y1,LTE_MTUBA_TAXI_DN_KZN,80010891_Y1,SECTOR 2 - 1800/2100,5,UMTS,UMTS 2100,068_16_XTB_2100_5_KATH_80010891
KZN,KZN_ZC,KZN_15561,KZN_U_15561_3,XKL2178005_Y1,LTE_MTUBA_TAXI_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,6,UMTS,UMTS 2100,068_16_XTB_2100_6_KATH_80010891
KZN,KZN_ZC,KZN_15561,KZN_X_15561_1,XKL2287644_R1,LTE_MTUBA_TAXI_DN_KZN,80010891_R1,SECTOR 1 - 900,5,UMTS,UMTS 900,068_16_XTB_900_5_KATH_80010891
KZN,KZN_ZC,KZN_15561,KZN_X_15561_2,XKL2058911_R1,LTE_MTUBA_TAXI_DN_KZN,80010891_R1,SECTOR 2 - 900,5,UMTS,UMTS 900,068_16_XTB_900_5_KATH_80010891
KZN,KZN_ZC,KZN_16801,KZN_E3_16801_1,I0N5048143_Y1,LTE_SPRINGLEES_FARM_MTN_DN_KZN,800372991_Y1,SECTOR 1 - 1800/2100,9,LTE,LTE 1800,065_16_XTB_1800_9_KATH_800372991
KZN,KZN_ZC,KZN_16801,KZN_E3_16801_2,I0N5048145_Y1,LTE_SPRINGLEES_FARM_MTN_DN_KZN,800372991_Y1,SECTOR 2 - 1800/2100,7,LTE,LTE 1800,065_16_XTB_1800_7_KATH_800372991
KZN,KZN_ZC,KZN_16801,KZN_E3_16801_3,D240731892_Y1,LTE_SPRINGLEES_FARM_MTN_DN_KZN,800372991_Y1,SECTOR 3 - 1800/2100,7,LTE,LTE 1800,065_16_XTB_1800_7_KATH_800372991
KZN,KZN_ZC,KZN_16801,KZN_U_16801_1,I0N5048143_Y1,LTE_SPRINGLEES_FARM_MTN_DN_KZN,800372991_Y1,SECTOR 1 - 1800/2100,9,UMTS,UMTS 2100,065_16_XTB_2100_9_KATH_800372991
KZN,KZN_ZC,KZN_16801,KZN_U_16801_2,I0N5048145_Y1,LTE_SPRINGLEES_FARM_MTN_DN_KZN,800372991_Y1,SECTOR 2 - 1800/2100,7,UMTS,UMTS 2100,065_16_XTB_2100_7_KATH_800372991
KZN,KZN_ZC,KZN_16801,KZN_U_16801_3,D240731892_Y1,LTE_SPRINGLEES_FARM_MTN_DN_KZN,800372991_Y1,SECTOR 3 - 1800/2100,7,UMTS,UMTS 2100,065_16_XTB_2100_7_KATH_800372991
KZN,KZN_ZC,KZN_16981,KZN_E1_16981_1,W0I2340864_Y1,LTE_BALLITO_WEST_DN_KZN,80010892V01_Y1,SECTOR 1 - 2100,3,LTE,LTE 2100,065_17_XTB_2100_3_KATH_80010892v01
KZN,KZN_ZC,KZN_16981,KZN_E1_16981_2,W0I2340865_Y1,LTE_BALLITO_WEST_DN_KZN,80010892V01_Y1,SECTOR 2 - 2100,4,LTE,LTE 2100,065_17_XTB_2100_4_KATH_80010892v01
KZN,KZN_ZC,KZN_16981,KZN_E1_16981_3,W0I2340856_Y1,LTE_BALLITO_WEST_DN_KZN,80010892V01_Y1,SECTOR 3 - 2100,3,LTE,LTE 2100,065_17_XTB_2100_3_KATH_80010892v01
KZN,KZN_ZC,KZN_16981,KZN_E3_16981_3,W0I2340856_Y4,LTE_BALLITO_WEST_DN_KZN,80010892V01_Y4,SECTOR 3 - 1800,5,LTE,LTE 1800,065_17_XTB_1800_5_KATH_80010892v01
KZN,KZN_ZC,KZN_16981,KZN_E8_16981_2,W0I2340865_R1,LTE_BALLITO_WEST_DN_KZN,80010892V01_R1,SECTOR 2 - 900,3,LTE,LTE 900,065_17_XTB_0900_3_KATH_80010892v01
KZN,KZN_ZC,KZN_16981,KZN_E8_16981_3,W0I2340856_R1,LTE_BALLITO_WEST_DN_KZN,80010892V01_R1,SECTOR 3 - 900,4,LTE,LTE 900,065_17_XTB_0900_4_KATH_80010892v01
KZN,KZN_ZC,KZN_16981,KZN_P_16981_1,W0I2340864_R1,LTE_BALLITO_WEST_DN_KZN,80010892V01_R1,SECTOR 1 - 900,3,GSM,GSM 900,065_17_XTB_0900_3_KATH_80010892v01
KZN,KZN_ZC,KZN_16981,KZN_P_16981_2,W0I2340865_R1,LTE_BALLITO_WEST_DN_KZN,80010892V01_R1,SECTOR 2 - 900,3,GSM,GSM 900,065_17_XTB_0900_3_KATH_80010892v01
KZN,KZN_ZC,KZN_16981,KZN_P_16981_3,W0I2340856_R1,LTE_BALLITO_WEST_DN_KZN,80010892V01_R1,SECTOR 3 - 900,4,GSM,GSM 900,065_17_XTB_0900_4_KATH_80010892v01
KZN,KZN_ZC,KZN_16981,KZN_U_16981_1,W0I2340864_Y1,LTE_BALLITO_WEST_DN_KZN,80010892V01_Y1,SECTOR 1 - 2100,3,UMTS,UMTS 2100,065_17_XTB_2100_3_KATH_80010892v01
KZN,KZN_ZC,KZN_16981,KZN_U_16981_2,W0I2340865_Y1,LTE_BALLITO_WEST_DN_KZN,80010892V01_Y1,SECTOR 2 - 2100,4,UMTS,UMTS 2100,065_17_XTB_2100_4_KATH_80010892v01
KZN,KZN_ZC,KZN_16981,KZN_U_16981_3,W0I2340856_Y1,LTE_BALLITO_WEST_DN_KZN,80010892V01_Y1,SECTOR 3 - 2100,3,UMTS,UMTS 2100,065_17_XTB_2100_3_KATH_80010892v01
